origin,dest,count
22,32,0.5193370165745856
23,13,0.44751381215469616
23,14,0.574585635359116
23,15,0.6602209944751382
23,16,1.0
23,17,0.3839779005524862
23,18,0.505524861878453
23,19,0.574585635359116
23,20,0.8093922651933703
23,21,0.39226519337016574
23,22,0.4834254143646409
23,23,0.43370165745856354
23,24,0.8093922651933703
23,28,0.511049723756906
23,29,0.4088397790055249
23,30,0.3812154696132597
23,31,0.7320441988950277
23,32,0.6353591160220995
24,13,0.4530386740331492
24,14,0.569060773480663
24,15,0.638121546961326
24,16,0.6436464088397791
24,17,0.419889502762431
24,18,0.505524861878453
24,19,0.6629834254143647
24,20,0.4696132596685083
24,21,0.4419889502762431
24,22,0.6077348066298343
24,23,0.8093922651933703
24,24,0.4696132596685083
24,28,0.4419889502762431
24,29,0.4088397790055249
24,30,0.419889502762431
24,31,0.6353591160220995
24,32,0.6685082872928176
25,1,0.4281767955801105
25,2,0.4116022099447514
25,3,0.4116022099447514
25,4,0.6933701657458564
25,5,0.4613259668508287
25,6,0.4171270718232044
25,7,0.4530386740331492
25,8,0.6491712707182321
25,9,0.4530386740331492
25,10,0.44751381215469616
25,11,0.6850828729281768
25,12,0.7237569060773481
25,25,0.4668508287292818
25,26,0.6104972375690607
25,27,0.7044198895027625
26,1,0.45027624309392267
26,2,0.419889502762431
26,3,0.40607734806629836
26,4,0.6629834254143647
26,5,0.430939226519337
26,6,0.4226519337016575
26,7,0.40331491712707185
26,8,0.638121546961326
26,9,0.4613259668508287
26,10,0.425414364640884
26,11,0.44475138121546964
26,12,0.6298342541436464
26,25,0.6104972375690607
26,26,0.4668508287292818
26,27,0.6298342541436464
27,1,0.5414364640883979
27,2,0.4834254143646409
27,3,0.47237569060773477
27,4,0.7624309392265194
27,5,0.4640883977900553
27,6,0.4226519337016575
27,7,0.4143646408839779
27,8,0.701657458563536
27,9,0.4419889502762431
27,10,0.4088397790055249
27,11,0.4116022099447514
27,12,0.6491712707182321
27,25,0.7044198895027625
27,26,0.6298342541436464
27,27,0.4668508287292818
28,13,0.5414364640883979
28,14,0.40055248618784534
28,15,0.3839779005524862
28,16,0.4116022099447514
28,17,0.5883977900552486
28,18,0.4226519337016575
28,19,0.39226519337016574
28,20,0.4419889502762431
28,21,0.6243093922651934
28,22,0.6077348066298343
28,23,0.511049723756906
28,24,0.4419889502762431
28,28,0.4171270718232044
28,29,0.5607734806629834
28,30,0.5966850828729282
28,31,0.4088397790055249
28,32,0.4281767955801105
29,13,0.5276243093922652
29,14,0.39779005524861877
29,15,0.4116022099447514
29,16,0.425414364640884
29,17,0.5552486187845305
29,18,0.40607734806629836
29,19,0.4226519337016575
29,20,0.4088397790055249
29,21,0.6022099447513812
29,22,0.5193370165745856
29,23,0.4088397790055249
29,24,0.4088397790055249
29,28,0.5607734806629834
29,29,0.4171270718232044
29,30,0.5524861878453039
29,31,0.40331491712707185
29,32,0.4143646408839779
30,13,0.5718232044198895
30,14,0.39779005524861877
30,15,0.3784530386740331
30,16,0.4861878453038674
30,17,0.5193370165745856
30,18,0.39779005524861877
30,19,0.3839779005524862
30,20,0.419889502762431
30,21,0.5469613259668509
30,22,0.3867403314917127
30,23,0.3812154696132597
30,24,0.419889502762431
30,28,0.5966850828729282
30,29,0.5524861878453039
30,30,0.4171270718232044
30,31,0.4088397790055249
30,32,0.44475138121546964
31,13,0.40055248618784534
31,14,0.6243093922651934
31,15,0.6215469613259669
31,16,0.6519337016574586
31,17,0.39502762430939226
31,18,0.5359116022099448
31,19,0.6491712707182321
31,20,0.6353591160220995
31,21,0.4834254143646409
31,22,0.7320441988950277
31,23,0.7320441988950277
31,24,0.6353591160220995
31,28,0.4088397790055249
31,29,0.40331491712707185
31,30,0.4088397790055249
31,31,0.4696132596685083
31,32,0.6353591160220995
32,13,0.4116022099447514
32,14,0.5441988950276243
32,15,0.7624309392265194
32,16,0.7486187845303868
32,17,0.39779005524861877
32,18,0.5552486187845305
32,19,0.6325966850828729
32,20,0.6685082872928176
32,21,0.40055248618784534
32,22,0.5193370165745856
32,23,0.6353591160220995
32,24,0.6685082872928176
32,28,0.4281767955801105
32,29,0.4143646408839779
32,30,0.44475138121546964
32,31,0.6353591160220995
32,32,0.4696132596685083
